RAF.Benson, ENG, GBR
Tilt Degrees,0.0, Bearing Degrees, 0.0, Ground Reflectance, 20.0
month,day,hour,Dry Bulb Temp,Wet Bulb Temp,Depression,Dew Point,Rel Humidity,Global Horiz Rad,Direct Norm Rad,Diffuse Rad,Global Horiz Ill,Direct Norm Ill,Wind Speed,Wind Direction,Sky Cover,Tilt Surface Rad,
 , , ,degrees C,degrees C,degrees C,degrees C,percent,(Wh/sq.m),(Wh/sq.m),(Wh/sq.m),lux,lux,ms,degrees,percent,(Wh/sq.m),
8,7,24,13.1,11.062963,2.0370378,9.5,79.0,0.0,0.0,0.0,0.0,0.0,2.6,250.0,90.0,0.0,
8,8,1,11.6,10.211112,1.3888884,9.2,85.0,0.0,0.0,0.0,0.0,0.0,1.5,230.0,90.0,0.0,
8,8,2,10.8,9.68889,1.1111097,8.8,87.0,0.0,0.0,0.0,0.0,0.0,1.5,240.0,50.0,0.0,
8,8,3,9.5,8.805554,0.6944456,8.2,92.0,0.0,0.0,0.0,0.0,0.0,2.1,180.0,90.0,0.0,
8,8,4,9.0,8.25926,0.7407398,7.6,91.0,0.0,0.0,0.0,0.0,0.0,2.1,180.0,80.0,0.0,
8,8,5,8.9,8.344445,0.5555544,7.9,93.0,24.0,20.0,22.0,5771.0,2200.0,3.1,160.0,90.0,24.0,
8,8,6,10.6,10.044445,0.55555534,9.5,93.0,66.0,25.0,62.0,11750.0,2622.0,2.6,160.0,90.0,66.0,
8,8,7,12.3,11.355556,0.94444466,10.7,90.0,126.0,29.0,115.0,19703.0,4161.0,2.6,210.0,90.0,126.0,
8,8,8,13.5,12.388889,1.1111107,11.6,88.0,207.0,57.0,177.0,27548.0,6197.0,2.6,200.0,90.0,206.99998,
8,8,9,13.9,12.418518,1.4814816,11.5,85.0,269.0,72.0,224.0,33864.0,7594.0,4.1,210.0,90.0,269.0,
8,8,10,14.9,13.325926,1.5740738,12.3,84.0,329.0,90.0,263.0,43284.0,12810.0,4.6,220.0,90.0,329.0,
8,8,11,16.2,12.866667,3.333334,10.6,69.0,453.0,184.0,306.0,52001.0,19948.0,4.1,230.0,90.0,453.0,
8,8,12,16.8,13.188888,3.6111116,10.6,67.0,498.0,243.0,301.0,54064.0,26716.0,5.1,230.0,90.0,498.0,
8,8,13,17.9,13.316668,4.583332,10.0,60.0,495.0,328.0,235.0,53452.0,31688.0,4.6,240.0,90.0,495.0,
8,8,14,18.2,13.292594,4.907407,9.8,58.0,478.0,339.0,222.0,46644.0,26069.0,3.6,240.0,90.0,478.0,
8,8,15,18.6,13.507409,5.0925913,9.8,57.0,357.0,202.0,222.0,33152.0,15922.0,4.1,230.0,90.0,357.0,
8,8,16,17.8,13.077778,4.7222214,9.7,59.0,221.0,125.0,151.0,21291.0,12891.0,5.1,210.0,90.0,221.0,
8,8,17,17.1,13.303706,3.7962942,10.8,66.0,133.0,140.0,81.0,12500.0,12302.0,3.6,210.0,90.0,133.00002,
8,8,18,16.1,14.155558,1.9444427,12.9,81.0,68.0,108.0,35.0,4946.0,6130.0,4.1,230.0,90.0,68.0,
8,8,19,15.1,14.266666,0.83333397,13.8,92.0,10.0,13.0,8.0,754.0,594.0,4.1,190.0,90.0,10.0,
8,8,20,14.3,14.022221,0.27777958,13.8,97.0,1.0,0.0,1.0,27.0,0.0,3.6,180.0,90.0,1.0,
8,8,21,14.4,13.983333,0.41666698,13.7,96.0,0.0,0.0,0.0,0.0,0.0,2.6,140.0,90.0,0.0,
8,8,22,14.7,14.283332,0.41666794,14.1,96.0,0.0,0.0,0.0,0.0,0.0,2.6,180.0,90.0,0.0,
8,8,23,15.0,14.583333,0.41666698,14.4,96.0,0.0,0.0,0.0,0.0,0.0,3.6,180.0,90.0,0.0,
8,8,24,15.3,14.883335,0.41666508,14.7,96.0,0.0,0.0,0.0,0.0,0.0,2.6,190.0,90.0,0.0,
8,9,1,15.3,15.022223,0.27777672,14.9,97.0,0.0,0.0,0.0,0.0,0.0,2.1,180.0,100.0,0.0,
8,9,2,15.5,15.083333,0.41666698,14.9,96.0,0.0,0.0,0.0,0.0,0.0,2.1,190.0,90.0,0.0,
8,9,3,15.0,14.8148155,0.18518448,14.7,98.0,0.0,0.0,0.0,0.0,0.0,1.0,210.0,90.0,0.0,
8,9,4,15.1,14.822222,0.27777863,14.6,97.0,0.0,0.0,0.0,0.0,0.0,1.5,190.0,90.0,0.0,
8,9,5,15.3,14.883335,0.41666508,14.7,96.0,0.0,0.0,0.0,0.0,0.0,1.5,170.0,100.0,0.0,
8,9,6,15.5,15.083333,0.41666698,14.8,96.0,35.0,6.0,34.0,7751.0,1046.0,1.0,240.0,100.0,35.0,
8,9,7,16.1,15.683336,0.41666412,15.4,96.0,100.0,18.0,93.0,19019.0,7079.0,1.5,220.0,90.0,100.0,
8,9,8,16.7,16.051853,0.6481476,15.8,94.0,223.0,140.0,148.0,34342.0,19518.0,2.1,220.0,90.0,223.0,
8,9,9,17.3,16.55926,0.7407398,16.1,93.0,367.0,291.0,184.0,46659.0,29364.0,1.5,170.0,90.0,367.0,
8,9,10,18.2,16.070372,2.1296291,14.8,81.0,461.0,351.0,210.0,50336.0,27448.0,2.1,260.0,90.0,460.99997,
8,9,11,19.1,16.211113,2.8888874,14.6,75.0,450.0,255.0,254.0,46090.0,17021.0,2.1,290.0,90.0,450.0,
8,9,12,19.8,16.837038,2.9629612,15.3,75.0,385.0,128.0,282.0,43208.0,14173.0,2.1,330.0,50.0,385.0,
8,9,13,20.8,17.281485,3.5185146,15.3,71.0,391.0,191.0,241.0,44901.0,19142.0,3.1,340.0,90.0,391.0,
8,9,14,20.3,16.411112,3.8888874,14.3,68.0,415.0,237.0,239.0,41649.0,18175.0,3.1,350.0,50.0,415.0,
8,9,15,22.1,16.637037,5.462963,13.5,58.0,330.0,162.0,222.0,31955.0,12806.0,2.6,280.0,50.0,330.0,
8,9,16,22.1,16.081482,6.0185184,12.3,54.0,228.0,112.0,168.0,24894.0,14632.0,3.1,300.0,50.0,228.0,
8,9,17,22.9,16.325928,6.574072,12.1,51.0,191.0,195.0,121.0,19239.0,20964.0,3.1,310.0,50.0,191.0,
8,9,18,22.2,16.644444,5.5555573,13.4,57.0,127.0,228.0,68.0,10196.0,16149.0,2.6,30.0,30.0,126.99999,
8,9,19,22.5,16.11111,6.3888893,12.2,52.0,38.0,85.0,23.0,2673.0,4521.0,2.1,260.0,30.0,38.000004,
8,9,20,21.7,15.866665,5.833336,12.4,55.0,3.0,0.0,2.0,161.0,0.0,2.6,300.0,30.0,3.0,
8,9,21,17.5,14.861111,2.6388893,13.2,76.0,0.0,0.0,0.0,0.0,0.0,1.0,330.0,30.0,0.0,
8,9,22,16.1,14.294447,1.8055534,13.3,83.0,0.0,0.0,0.0,0.0,0.0,1.0,170.0,10.0,0.0,
8,9,23,13.7,12.95926,0.7407398,12.4,92.0,0.0,0.0,0.0,0.0,0.0,1.0,70.0,10.0,0.0,
8,9,24,13.2,12.459259,0.7407408,12.0,92.0,0.0,0.0,0.0,0.0,0.0,0.5,100.0,40.0,0.0,
8,10,1,12.0,11.444444,0.5555563,11.1,94.0,0.0,0.0,0.0,0.0,0.0,0.0,312.0,0.0,0.0,
8,10,2,11.4,11.011111,0.38888836,10.8,96.0,0.0,0.0,0.0,0.0,0.0,0.0,318.0,100.0,0.0,
8,10,3,12.3,11.837038,0.46296215,11.6,95.0,0.0,0.0,0.0,0.0,0.0,1.0,240.0,30.0,0.0,
8,10,4,11.1,10.71111,0.38889027,10.5,96.0,0.0,0.0,0.0,0.0,0.0,1.0,190.0,80.0,0.0,
8,10,5,9.9,9.622222,0.27777767,9.4,97.0,29.0,134.0,15.0,6781.0,20410.0,0.5,70.0,50.0,29.0,
8,10,6,10.0,9.8148155,0.18518448,9.7,98.0,94.0,259.0,46.0,16269.0,29455.0,1.5,80.0,40.0,94.0,
8,10,7,13.5,12.666667,0.833333,12.1,91.0,187.0,305.0,79.0,30336.0,40110.0,0.5,320.0,90.0,187.0,
8,10,8,14.5,13.666666,0.83333397,13.1,91.0,337.0,459.0,107.0,47320.0,56364.0,1.0,330.0,90.0,337.0,
8,10,9,16.7,14.894444,1.8055563,13.8,83.0,507.0,621.0,122.0,62771.0,66421.0,1.5,350.0,30.0,506.99997,
8,10,10,19.8,16.096294,3.7037048,14.0,69.0,625.0,690.0,133.0,73627.0,70464.0,2.1,20.0,30.0,625.0,
8,10,11,21.9,15.6037035,6.296296,11.7,52.0,715.0,741.0,138.0,74690.0,65949.0,2.1,30.0,90.0,715.0,
8,10,12,22.6,15.099999,7.500001,10.0,45.0,674.0,618.0,178.0,65179.0,48775.0,1.5,60.0,90.0,674.0,
8,10,13,23.8,16.577776,7.2222233,12.0,48.0,546.0,412.0,220.0,56902.0,37512.0,1.5,320.0,80.0,546.0,
8,10,14,23.9,16.214813,7.6851864,11.2,45.0,499.0,391.0,212.0,53653.0,41840.0,1.0,310.0,90.0,499.0,
8,10,15,24.4,16.437037,7.962963,11.5,44.0,477.0,474.0,173.0,50176.0,54611.0,1.5,100.0,40.0,476.99997,
8,10,16,24.6,16.544443,8.055557,11.6,44.0,428.0,599.0,116.0,41463.0,63076.0,2.6,350.0,30.0,428.0,
8,10,17,25.0,17.037039,7.962961,12.1,45.0,321.0,614.0,80.0,26982.0,56078.0,2.6,340.0,40.0,321.0,
8,10,18,24.4,16.542856,7.8571434,11.7,45.0,173.0,460.0,55.0,12482.0,33338.0,3.6,360.0,50.0,173.0,
8,10,19,22.3,16.374073,5.925926,12.7,55.0,53.0,175.0,24.0,3235.0,9188.0,2.6,20.0,40.0,53.0,
8,10,20,21.0,16.138891,4.861109,13.2,61.0,5.0,0.0,3.0,241.0,0.0,2.1,20.0,10.0,5.0,
8,10,21,17.2,14.56111,2.6388912,12.9,76.0,0.0,0.0,0.0,0.0,0.0,2.6,30.0,30.0,0.0,
8,10,22,16.0,13.916667,2.083333,12.6,80.0,0.0,0.0,0.0,0.0,0.0,1.0,70.0,10.0,0.0,
8,10,23,15.3,13.540741,1.7592592,12.5,83.0,0.0,0.0,0.0,0.0,0.0,0.5,340.0,0.0,0.0,
8,10,24,14.3,12.799998,1.5000019,11.9,85.0,0.0,0.0,0.0,0.0,0.0,0.5,320.0,0.0,0.0,
8,11,1,12.9,12.344445,0.5555544,11.9,94.0,0.0,0.0,0.0,0.0,0.0,0.5,220.0,0.0,0.0,
8,11,2,10.7,10.1444435,0.5555563,9.8,94.0,0.0,0.0,0.0,0.0,0.0,0.5,40.0,50.0,0.0,
8,11,3,12.4,11.844444,0.55555534,11.4,94.0,0.0,0.0,0.0,0.0,0.0,1.0,30.0,50.0,0.0,
8,11,4,11.3,11.022222,0.27777863,10.8,97.0,0.0,0.0,0.0,0.0,0.0,0.5,350.0,30.0,0.0,
8,11,5,10.7,10.514814,0.18518543,10.4,98.0,31.0,156.0,14.0,8779.0,29744.0,0.5,320.0,30.0,30.999996,
8,11,6,9.7,9.514814,0.18518543,9.4,98.0,128.0,416.0,44.0,21973.0,52078.0,0.5,250.0,30.0,127.99999,
8,11,7,11.0,10.888888,0.11111164,10.8,99.0,274.0,586.0,71.0,38286.0,66664.0,0.5,30.0,30.0,274.0,
8,11,8,14.5,13.111111,1.3888893,12.2,86.0,429.0,697.0,89.0,54214.0,76492.0,0.5,60.0,10.0,429.0,
8,11,9,17.1,14.414817,2.6851835,12.6,75.0,572.0,775.0,97.0,68330.0,83122.0,1.5,330.0,10.0,572.0,
8,11,10,20.3,16.225927,4.074072,13.7,66.0,688.0,824.0,102.0,78320.0,84511.0,0.5,320.0,30.0,688.0,
8,11,11,21.2,15.644446,5.5555544,12.1,56.0,757.0,825.0,118.0,82898.0,80075.0,2.1,10.0,30.0,757.0,
8,11,12,23.0,16.055555,6.9444447,11.7,49.0,772.0,792.0,138.0,82295.0,75628.0,1.5,30.0,10.0,772.0001,
8,11,13,23.3,15.985186,7.3148136,11.5,47.0,739.0,760.0,140.0,76590.0,75007.0,1.5,320.0,10.0,739.0,
8,11,14,24.3,16.133331,8.166668,11.0,43.0,673.0,741.0,129.0,67407.0,72476.0,1.5,300.0,30.0,673.0,
8,11,15,24.8,16.355555,8.444445,10.9,42.0,570.0,674.0,133.0,55509.0,65573.0,2.1,360.0,10.0,570.0,
8,11,16,25.5,16.61111,8.888889,10.8,40.0,437.0,594.0,124.0,40725.0,59696.0,1.5,30.0,10.0,437.0,
8,11,17,25.2,16.311111,8.888889,10.5,40.0,302.0,554.0,87.0,25219.0,51896.0,2.6,60.0,10.0,302.0,
8,11,18,24.8,15.911111,8.888888,10.1,39.0,164.0,444.0,55.0,11794.0,32422.0,2.6,350.0,0.0,164.0,
8,11,19,24.4,16.066666,8.333334,10.7,42.0,51.0,180.0,22.0,3070.0,9334.0,2.1,30.0,0.0,50.999992,
8,11,20,21.4,15.937036,5.462964,12.6,57.0,4.0,0.0,3.0,214.0,0.0,2.6,30.0,0.0,4.0,
8,11,21,19.4,14.844443,4.5555563,11.9,62.0,0.0,0.0,0.0,0.0,0.0,3.6,50.0,0.0,0.0,
8,11,22,18.6,15.405559,3.1944418,13.5,72.0,0.0,0.0,0.0,0.0,0.0,5.1,40.0,0.0,0.0,
8,11,23,17.0,14.944443,2.0555573,13.8,81.0,0.0,0.0,0.0,0.0,0.0,1.0,120.0,0.0,0.0,
8,11,24,15.6,14.303706,1.2962942,13.4,87.0,0.0,0.0,0.0,0.0,0.0,1.0,340.0,0.0,0.0,
8,12,1,14.8,13.688889,1.1111116,13.0,89.0,0.0,0.0,0.0,0.0,0.0,1.0,30.0,0.0,0.0,
8,12,2,14.4,13.288888,1.1111116,12.6,89.0,0.0,0.0,0.0,0.0,0.0,2.6,20.0,0.0,0.0,
8,12,3,13.6,12.85926,0.7407408,12.4,92.0,0.0,0.0,0.0,0.0,0.0,3.1,60.0,0.0,0.0,
8,12,4,12.9,12.437038,0.4629612,12.1,95.0,0.0,0.0,0.0,0.0,0.0,1.5,350.0,0.0,0.0,
8,12,5,12.2,11.81111,0.38889027,11.6,96.0,0.0,0.0,0.0,0.0,0.0,2.1,340.0,0.0,0.0,
8,12,6,10.7,10.237037,0.4629631,10.0,95.0,116.0,315.0,52.0,21054.0,40714.0,1.0,320.0,0.0,116.0,
8,12,7,12.7,11.959261,0.74073887,11.5,92.0,254.0,464.0,95.0,37020.0,53142.0,2.1,360.0,90.0,254.00003,
8,12,8,16.5,14.370372,2.1296282,13.1,80.0,398.0,554.0,130.0,51564.0,57987.0,2.6,80.0,80.0,398.0,
8,12,9,18.1,14.8592615,3.2407389,12.7,71.0,528.0,590.0,170.0,63620.0,59561.0,3.6,110.0,50.0,528.0,
8,12,10,19.6,15.294444,4.3055563,12.7,64.0,636.0,620.0,198.0,72333.0,59534.0,6.2,110.0,90.0,636.0,
8,12,11,21.2,15.644446,5.5555544,12.2,56.0,704.0,628.0,220.0,74792.0,54173.0,6.2,100.0,90.0,704.0,
8,12,12,21.5,14.833332,6.666668,10.5,49.0,701.0,538.0,272.0,71818.0,45415.0,6.2,110.0,90.0,701.0,
8,12,13,22.2,14.977777,7.222224,10.1,46.0,655.0,435.0,313.0,65127.0,36238.0,6.2,110.0,90.0,655.0,
8,12,14,22.8,14.837038,7.962961,9.4,42.0,553.0,330.0,309.0,53699.0,26219.0,6.2,120.0,90.0,553.0,
8,12,15,22.8,14.633333,8.166666,8.9,41.0,425.0,215.0,285.0,41571.0,17291.0,6.7,110.0,90.0,425.0,
8,12,16,22.6,15.748149,6.8518515,11.3,49.0,316.0,144.0,239.0,30256.0,11738.0,7.2,90.0,90.0,316.0,
8,12,17,22.0,15.24074,6.75926,10.7,49.0,208.0,100.0,169.0,19216.0,8084.0,6.7,100.0,0.0,208.00002,
8,12,18,21.1,14.340742,6.7592583,9.8,48.0,112.0,66.0,96.0,9338.0,4435.0,6.7,90.0,0.0,112.0,
8,12,19,20.1,14.405555,5.6944456,10.4,54.0,36.0,25.0,33.0,2528.0,1201.0,5.7,90.0,30.0,36.0,
8,12,20,18.9,14.270369,4.629631,11.2,61.0,3.0,0.0,3.0,134.0,0.0,4.1,100.0,50.0,3.0,
8,12,21,17.4,13.6037035,3.7962961,11.0,66.0,0.0,0.0,0.0,0.0,0.0,5.1,80.0,0.0,0.0,
8,12,22,16.0,13.222222,2.7777777,11.4,74.0,0.0,0.0,0.0,0.0,0.0,4.1,80.0,30.0,0.0,
8,12,23,15.6,13.377779,2.2222214,11.7,78.0,0.0,0.0,0.0,0.0,0.0,4.6,80.0,0.0,0.0,
8,12,24,15.6,13.655557,1.9444437,12.4,81.0,0.0,0.0,0.0,0.0,0.0,2.1,30.0,30.0,0.0,
8,13,1,15.2,13.811111,1.3888884,12.9,86.0,0.0,0.0,0.0,0.0,0.0,2.6,350.0,30.0,0.0,
8,13,2,15.3,14.003704,1.2962961,13.2,87.0,0.0,0.0,0.0,0.0,0.0,2.1,360.0,90.0,0.0,
8,13,3,15.9,14.325926,1.5740738,13.4,85.0,0.0,0.0,0.0,0.0,0.0,2.1,350.0,90.0,0.0,
8,13,4,15.9,14.325926,1.5740738,13.4,85.0,0.0,0.0,0.0,0.0,0.0,2.6,40.0,100.0,0.0,
8,13,5,16.0,14.333333,1.666667,13.3,84.0,0.0,0.0,0.0,0.0,0.0,5.1,80.0,50.0,0.0,
8,13,6,15.6,14.072224,1.5277767,13.1,85.0,93.0,261.0,47.0,17657.0,33551.0,3.1,30.0,90.0,93.0,
8,13,7,16.4,14.270369,2.129631,13.0,80.0,210.0,375.0,77.0,32706.0,47070.0,2.6,10.0,90.0,210.0,
8,13,8,17.3,14.892593,2.4074059,13.4,78.0,352.0,518.0,103.0,45383.0,52195.0,3.6,90.0,90.0,352.0,
8,13,9,18.1,15.322224,2.7777767,13.6,75.0,450.0,500.0,150.0,52659.0,45693.0,3.6,100.0,80.0,450.0,
8,13,10,19.1,15.951854,3.1481466,14.1,73.0,487.0,445.0,174.0,57457.0,42106.0,3.1,140.0,90.0,487.0,
8,13,11,20.7,16.394447,4.3055534,14.0,65.0,540.0,466.0,182.0,64070.0,45781.0,4.1,120.0,90.0,540.0,
8,13,12,19.5,16.814814,2.6851864,15.3,77.0,620.0,542.0,190.0,67980.0,48218.0,2.6,180.0,90.0,620.0,
8,13,13,22.4,17.77037,4.629629,15.2,64.0,616.0,530.0,201.0,62407.0,43868.0,1.5,240.0,50.0,616.0,
8,13,14,23.3,17.07778,6.2222195,13.5,54.0,514.0,431.0,199.0,52850.0,36758.0,2.6,170.0,90.0,514.0,
8,13,15,22.9,17.205557,5.6944427,13.9,57.0,431.0,360.0,200.0,43646.0,34436.0,3.1,180.0,90.0,431.0,
8,13,16,21.9,17.733332,4.166668,15.6,67.0,342.0,358.0,159.0,32510.0,36413.0,4.6,210.0,50.0,342.0,
8,13,17,23.0,17.25926,5.74074,13.9,57.0,224.0,357.0,88.0,20318.0,34991.0,2.6,210.0,90.0,224.0,
8,13,18,22.1,17.099998,5.000002,14.3,61.0,129.0,310.0,58.0,9561.0,23907.0,4.1,190.0,50.0,129.0,
8,13,19,22.0,17.0,5.0,14.1,61.0,43.0,144.0,23.0,2537.0,7632.0,3.6,210.0,90.0,42.999996,
8,13,20,20.6,16.294445,4.3055553,13.9,65.0,2.0,0.0,2.0,107.0,0.0,3.6,190.0,90.0,2.0,
8,13,21,18.2,15.607409,2.5925922,14.1,77.0,0.0,0.0,0.0,0.0,0.0,3.1,200.0,0.0,0.0,
8,13,22,15.2,13.977778,1.2222214,13.2,88.0,0.0,0.0,0.0,0.0,0.0,2.6,180.0,0.0,0.0,
8,13,23,14.7,13.681481,1.0185184,13.1,90.0,0.0,0.0,0.0,0.0,0.0,1.5,190.0,90.0,0.0,
8,13,24,15.4,14.01111,1.3888893,13.0,86.0,0.0,0.0,0.0,0.0,0.0,3.1,150.0,50.0,0.0,
8,14,1,13.6,12.85926,0.7407408,12.3,92.0,0.0,0.0,0.0,0.0,0.0,3.1,170.0,40.0,0.0,
8,14,2,14.3,13.466665,0.8333349,12.9,91.0,0.0,0.0,0.0,0.0,0.0,2.6,160.0,100.0,0.0,
8,14,3,14.2,13.459259,0.7407408,13.0,92.0,0.0,0.0,0.0,0.0,0.0,2.6,170.0,90.0,0.0,
8,14,4,15.3,14.374074,0.9259262,13.9,91.0,0.0,0.0,0.0,0.0,0.0,3.1,190.0,90.0,0.0,
8,14,5,14.7,14.1444435,0.5555563,13.7,94.0,0.0,0.0,0.0,0.0,0.0,3.1,170.0,90.0,0.0,
8,14,6,15.3,14.1888895,1.1111107,13.5,89.0,78.0,60.0,64.0,16369.0,10848.0,3.6,160.0,90.0,77.99999,
8,14,7,15.3,14.281483,1.0185175,13.7,90.0,187.0,170.0,127.0,25979.0,17028.0,4.6,140.0,90.0,187.0,
8,14,8,16.1,14.850002,1.2499981,14.1,88.0,248.0,191.0,159.0,29770.0,14441.0,4.6,140.0,90.0,248.0,
8,14,9,16.9,15.399999,1.500001,14.5,86.0,262.0,118.0,193.0,30405.0,9172.0,4.1,150.0,90.0,262.0,
8,14,10,18.3,16.44815,1.8518486,15.3,83.0,265.0,82.0,208.0,30408.0,7083.0,6.2,150.0,90.0,265.0,
8,14,11,19.4,16.483332,2.916668,14.9,75.0,269.0,75.0,211.0,31382.0,6264.0,6.7,160.0,90.0,269.0,
8,14,12,20.8,16.216667,4.583332,13.5,63.0,290.0,64.0,238.0,31248.0,5028.0,5.7,190.0,90.0,290.0,
8,14,13,20.3,16.411112,3.8888874,14.3,68.0,269.0,47.0,231.0,26562.0,3117.0,5.7,180.0,90.0,269.0,
8,14,14,21.1,16.470373,4.629627,13.9,63.0,204.0,22.0,188.0,21640.0,1775.0,6.2,170.0,90.0,204.0,
8,14,15,20.7,16.255558,4.4444427,13.7,64.0,179.0,18.0,168.0,18151.0,1464.0,6.2,140.0,90.0,179.0,
8,14,16,19.9,17.122223,2.7777767,15.6,76.0,141.0,15.0,133.0,12954.0,726.0,7.2,180.0,90.0,141.0,
8,14,17,18.5,17.666668,0.83333206,17.2,92.0,75.0,3.0,74.0,7419.0,70.0,6.2,170.0,90.0,75.0,
8,14,18,18.5,17.388891,1.1111088,16.9,90.0,36.0,1.0,36.0,3032.0,11.0,6.2,160.0,90.0,36.0,
8,14,19,18.1,17.35926,0.7407398,17.0,93.0,10.0,0.0,10.0,557.0,0.0,6.2,160.0,90.0,10.0,
8,14,20,17.9,17.066668,0.83333206,16.6,92.0,1.0,0.0,1.0,27.0,0.0,6.2,160.0,90.0,1.0,
8,14,21,17.7,16.95926,0.7407398,16.5,93.0,0.0,0.0,0.0,0.0,0.0,3.1,140.0,90.0,0.0,
8,14,22,17.8,16.966667,0.83333206,16.4,92.0,0.0,0.0,0.0,0.0,0.0,3.1,150.0,90.0,0.0,
8,14,23,17.3,16.55926,0.7407398,16.2,93.0,0.0,0.0,0.0,0.0,0.0,3.1,160.0,90.0,0.0,
8,14,24,17.6,16.85926,0.7407398,16.5,93.0,0.0,0.0,0.0,0.0,0.0,3.1,120.0,90.0,0.0,
8,15,1,17.3,17.022223,0.27777672,16.8,97.0,0.0,0.0,0.0,0.0,0.0,2.6,150.0,90.0,0.0,
8,15,2,16.7,16.422222,0.27777863,16.2,97.0,0.0,0.0,0.0,0.0,0.0,2.6,150.0,90.0,0.0,
8,15,3,16.2,16.014814,0.18518639,15.9,98.0,0.0,0.0,0.0,0.0,0.0,2.1,150.0,50.0,0.0,
8,15,4,15.8,15.383333,0.41666698,15.1,96.0,0.0,0.0,0.0,0.0,0.0,2.1,210.0,10.0,0.0,
8,15,5,14.7,14.56111,0.13889027,14.5,99.0,0.0,0.0,0.0,0.0,0.0,1.5,170.0,90.0,0.0,
8,15,6,13.9,13.714816,0.18518353,13.6,98.0,66.0,90.0,49.0,14010.0,11826.0,2.1,170.0,90.0,66.00001,
8,15,7,14.8,14.614816,0.18518448,14.5,98.0,161.0,153.0,108.0,26883.0,22716.0,1.0,180.0,90.0,161.00002,
8,15,8,15.8,15.383333,0.41666698,15.1,96.0,297.0,311.0,142.0,41205.0,37379.0,3.1,180.0,50.0,297.0,
8,15,9,17.1,15.909526,1.1904745,15.3,89.0,434.0,442.0,169.0,50583.0,38325.0,4.6,190.0,50.0,434.0,
8,15,10,18.8,16.868782,1.9312172,15.8,83.0,474.0,362.0,225.0,51882.0,28931.0,4.6,180.0,50.0,474.0,
8,15,11,20.1,16.905556,3.1944447,15.1,73.0,466.0,280.0,252.0,48552.0,24164.0,4.6,190.0,50.0,466.0,
8,15,12,21.7,16.991005,4.708996,14.4,63.0,414.0,263.0,206.0,48961.0,29653.0,5.1,170.0,50.0,414.0,
8,15,13,22.0,16.444445,5.5555553,13.1,57.0,465.0,386.0,168.0,54964.0,39595.0,5.1,180.0,50.0,465.0,
8,15,14,22.7,16.58889,6.1111107,13.0,54.0,517.0,466.0,179.0,52892.0,39316.0,5.7,170.0,50.0,517.0,
8,15,15,23.2,17.274075,5.925926,13.9,56.0,420.0,380.0,180.0,43433.0,37895.0,5.1,170.0,50.0,420.0,
8,15,16,23.9,17.325924,6.5740757,13.5,52.0,345.0,405.0,141.0,34586.0,44113.0,5.1,170.0,90.0,345.0,
8,15,17,23.1,16.433334,6.666666,12.5,51.0,258.0,455.0,92.0,23068.0,42866.0,5.7,140.0,90.0,258.00003,
8,15,18,22.5,16.75926,5.74074,13.3,56.0,145.0,362.0,59.0,10292.0,25673.0,5.7,170.0,90.0,145.00003,
8,15,19,21.9,16.483332,5.416668,13.4,58.0,41.0,128.0,23.0,2424.0,6694.0,4.6,180.0,90.0,41.000008,
8,15,20,20.1,16.627777,3.4722233,14.7,71.0,2.0,0.0,2.0,107.0,0.0,3.6,170.0,50.0,2.0,
8,15,21,19.0,16.037037,2.962963,14.3,74.0,0.0,0.0,0.0,0.0,0.0,3.1,140.0,40.0,0.0,
8,15,22,18.0,15.666667,2.333333,14.3,79.0,0.0,0.0,0.0,0.0,0.0,3.1,130.0,30.0,0.0,
8,15,23,19.0,15.865078,3.134922,14.1,73.0,0.0,0.0,0.0,0.0,0.0,4.1,120.0,30.0,0.0,
8,15,24,16.8,14.994442,1.8055573,13.9,83.0,0.0,0.0,0.0,0.0,0.0,3.1,100.0,40.0,0.0,
8,16,1,18.5,15.722224,2.7777758,13.9,75.0,0.0,0.0,0.0,0.0,0.0,3.1,100.0,60.0,0.0,
8,16,2,18.8,15.744442,3.0555573,13.8,73.0,0.0,0.0,0.0,0.0,0.0,5.1,100.0,50.0,0.0,
8,16,3,18.3,15.68889,2.6111088,14.3,77.0,0.0,0.0,0.0,0.0,0.0,6.7,100.0,90.0,0.0,
8,16,4,18.3,15.813229,2.4867706,14.5,78.0,0.0,0.0,0.0,0.0,0.0,6.2,100.0,60.0,0.0,
8,16,5,17.6,15.516666,2.083334,14.3,81.0,0.0,0.0,0.0,0.0,0.0,5.1,100.0,60.0,0.0,
8,16,6,17.4,15.455556,1.9444437,14.3,82.0,81.0,116.0,58.0,15058.0,12943.0,5.7,90.0,60.0,80.99999,
8,16,7,18.6,16.238892,2.3611088,14.8,79.0,165.0,150.0,118.0,23775.0,12714.0,5.7,100.0,90.0,165.00002,
8,16,8,19.8,16.744444,3.0555553,15.1,74.0,232.0,125.0,174.0,28623.0,9322.0,7.7,100.0,90.0,232.0,
8,16,9,19.7,17.014814,2.6851864,15.5,77.0,258.0,79.0,213.0,26857.0,4557.0,10.8,100.0,90.0,258.0,
8,16,10,20.4,16.927778,3.4722214,15.0,71.0,211.0,21.0,197.0,21422.0,999.0,8.7,110.0,90.0,211.0,
8,16,11,20.4,17.344444,3.0555553,15.6,74.0,162.0,3.0,159.0,19415.0,137.0,8.2,100.0,90.0,162.0,
